Device,Experiment,Plate Name,Animal Description,Plate Position Name,Plate Row,Plate Column,Plate Center Position X (inches),Plate Center Position Y (inches),Plate Size X (inches),Plate Size Y (inches),Strain,Genotype,Condition 1,Condition 2,Condition 3,Culturing Temperature,Experiment Temperature, Food Source,Environmental Conditions,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d),Duration Not Fast Moving (d),Longest Gap in Measurement (d),Age at Death-Associated Posture Relaxation Start (d),Age at Death-Associated Posture Relaxation End (d),Censored,Censored Reason,Event Observation Type,Annotation Source,Technique,Analysis Type,Event Type, Special Flag,All
Polaris,RL_031719,Polaris_b::2,PX632::mated ::skew::57::20::OP50-1,b::2,2,b,2.27656,5.77656,1.79062,1.84688,PX632,,mated ,skew,57,20,20,OP50-1,,,,,1,30.2311,15.7917,0.25,,,0,,,Automated Analysis,Lifespan Machine,,,,mated _skew
Polaris,RL_031719,Polaris_b::2,PX632::mated ::skew::57::20::OP50-1,b::2,2,b,2.27656,5.77656,1.79062,1.84688,PX632,,mated ,skew,57,20,20,OP50-1,,,,,1,30.8144,12.2917,0.25,,,0,,,Automated Analysis,Lifespan Machine,,,,mated _skew
Polaris,RL_031719,Polaris_b::2,PX632::mated ::skew::57::20::OP50-1,b::2,2,b,2.27656,5.77656,1.79062,1.84688,PX632,,mated ,skew,57,20,20,OP50-1,,,,,1,32.8978,5.70833,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,,mated _skew
Polaris,RL_031719,Polaris_b::2,PX632::mated ::skew::57::20::OP50-1,b::2,2,b,2.27656,5.77656,1.79062,1.84688,PX632,,mated ,skew,57,20,20,OP50-1,,,,,1,33.2311,14.1667,0.25,33.1061,34.9394,0,,,Automated Analysis,Lifespan Machine,,,,mated _skew
Polaris,RL_031719,Polaris_b::2,PX632::mated ::skew::57::20::OP50-1,b::2,2,b,2.27656,5.77656,1.79062,1.84688,PX632,,mated ,skew,57,20,20,OP50-1,,,,,1,33.8978,4.58333,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated _skew
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,10.6061,0.0416667,0.0416667,14.1894,16.6061,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,12.9394,1.08333,0.0416667,12.9811,14.1478,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,13.1894,0.958333,0.0416667,27.7311,28.1478,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,13.6686,0.270833,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,14.3144,0.916667,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,14.4811,0.75,0.0416667,15.7728,16.5644,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,14.8144,2.16667,0.0416667,14.7311,16.1061,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,15.6061,0.0833333,0,16.4394,16.7728,0,,,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,15.9811,2.75,0.0416667,15.6894,16.8561,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,15.9811,0.666667,0.0416667,15.9811,16.8144,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,16.1061,0.25,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,16.1478,1.08333,0.0416667,16.6061,18.2728,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,16.8561,1.16667,0.0416667,18.2728,19.6894,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,16.9394,1.41667,0.0416667,32.8978,33.3561,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,17.0644,1.54167,0.0416667,17.2728,18.9811,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,17.3144,1.16667,0.0416667,16.9811,18.3561,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,17.4811,4,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,17.7728,1.25,0.0416667,18.1478,19.2311,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,17.8561,1.08333,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,18.1061,0.583333,0,18.7311,19.3144,0,,,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,18.2311,2.70833,0.0416667,18.8978,20.7728,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,19.2728,1.70833,0.0416667,20.4394,21.2728,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,20.4394,2.20833,0.25,20.6061,21.7728,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,21.8144,3.91667,0.25,,,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,21.8978,0.666667,0.0416667,23.3144,24.5644,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,23.1894,2.75,0.0416667,25.7311,26.3561,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,23.7728,4,0,26.9394,27.6894,0,,,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,23.8144,2,0.0416667,24.1478,25.5644,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,24.1061,3.33333,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,24.4394,9.125,0.25,,,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,25.3561,10.0417,0.25,27.3561,28.6478,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,25.3561,7.5,0.25,27.3144,28.5644,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,25.5228,2.04167,0.0416667,28.6061,29.1061,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,27.5228,1.16667,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,27.8561,7.08333,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,31.2728,3.83333,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,31.8144,1.66667,0.0416667,32.4394,33.7311,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,32.0228,10.375,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,32.0644,2.70833,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,34.9394,4.58333,0.0416667,35.1894,36.4811,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,35.2728,3.20833,0.0416667,34.6478,35.8978,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,35.7311,14.0833,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,36.2728,1.04167,0.0416667,37.2311,38.0228,0,,,Automated Analysis,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_b::3,PX632::virgin::null::60::20::OP50-1,b::3,3,b,2.28594,8.03594,1.79688,1.89063,PX632,,virgin,null,60,20,20,OP50-1,,,,,1,37.6894,8.25,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,virgin_null
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,11.3665,0.791667,0,13.4082,14.1165,0,,,Storyboard Annotation,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,13.4915,0.5,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,14.0748,2.75,0.0416667,14.9082,15.4915,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,14.3665,0.0416667,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,14.4498,2.95833,0.0416667,16.3248,17.6998,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.1165,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.1165,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.1582,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.2832,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.4082,0.25,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.4498,0.708333,0.0416667,16.4915,18.5748,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.4915,1.375,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.6582,0.625,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.7832,1.45833,0.0416667,17.8248,19.4082,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.8248,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.8248,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.9498,0.5,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,15.9915,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,16.0748,3,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,16.1165,3.25,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,16.2415,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,16.3248,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,16.4082,1.70833,0.0416667,17.8665,18.9915,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,16.6582,1.45833,0.0416667,18.7415,21.0332,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,16.8248,3,0.0416667,18.0332,19.4915,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,17.1165,0.0416667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,17.7415,2.125,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,18.7415,3.66667,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,18.8665,2.875,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,19.1998,2.5,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,19.3665,0.708333,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,19.6998,1.70833,0.25,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,19.6998,8.33333,0.25,18.4915,20.6165,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,20.4082,4.45833,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,20.4498,2.33333,0.25,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,20.8248,2.45833,0.25,23.6582,25.4915,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,21.3248,2.83333,0.25,21.7832,24.1582,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,21.4082,1.29167,0.0416667,21.2832,22.0748,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,21.9915,3.66667,0,21.2832,21.9498,0,,,Storyboard Annotation,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,22.0748,2.79167,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,22.9498,2.45833,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,23.0748,8.58333,0.25,,,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
Polaris,RL_031719,Polaris_c::1,PX632::mated::equal::62::20::OP50-1,c::1,1,c,4.01406,3.22344,1.79062,1.85312,PX632,,mated,equal,62,20,20,OP50-1,,,,,1,24.7832,9,0.25,25.0748,26.7415,0,,,Automated Analysis,Lifespan Machine,,,,mated_equal
